idx,frame_dir,model_id,person_id,action_id,repeat_id,label,total_frames,action_name,split,original_idx,augmentation_type
14267,M003P008A038R003_AUG001,3,8,17067,3,37,300,Bent-over Torso Rotation (aug 1),train,3533,aug_1
14268,M003P008A039R001_AUG000,3,8,17068,1,38,300,Lying Arm Pull (aug 0),train,3534,aug_0
14269,M003P008A039R001_AUG001,3,8,17069,1,38,300,Lying Arm Pull (aug 1),train,3534,aug_1
14270,M003P008A039R002_AUG000,3,8,17070,2,38,300,Lying Arm Pull (aug 0),train,3535,aug_0
14271,M003P008A039R002_AUG001,3,8,17071,2,38,300,Lying Arm Pull (aug 1),train,3535,aug_1
14272,M003P008A039R003_AUG000,3,8,17072,3,38,300,Lying Arm Pull (aug 0),train,3536,aug_0
14273,M003P008A039R003_AUG001,3,8,17073,3,38,300,Lying Arm Pull (aug 1),train,3536,aug_1
14274,M003P008A040R001_AUG000,3,8,17074,1,39,300,Prone Press Up With Torso Rotation (aug 0),train,3537,aug_0
14275,M003P008A040R001_AUG001,3,8,17075,1,39,300,Prone Press Up With Torso Rotation (aug 1),train,3537,aug_1
14276,M003P008A040R002_AUG000,3,8,17076,2,39,300,Prone Press Up With Torso Rotation (aug 0),train,3538,aug_0
14277,M003P008A040R002_AUG001,3,8,17077,2,39,300,Prone Press Up With Torso Rotation (aug 1),train,3538,aug_1
14278,M003P008A040R003_AUG000,3,8,17078,3,39,300,Prone Press Up With Torso Rotation (aug 0),train,3539,aug_0
14279,M003P008A040R003_AUG001,3,8,17079,3,39,300,Prone Press Up With Torso Rotation (aug 1),train,3539,aug_1
14280,M003P008A041R001_AUG000,3,8,17080,1,40,300,Breaststroke Push-ups (aug 0),train,3540,aug_0
14281,M003P008A041R001_AUG001,3,8,17081,1,40,300,Breaststroke Push-ups (aug 1),train,3540,aug_1
14282,M003P008A041R002_AUG000,3,8,17082,2,40,300,Breaststroke Push-ups (aug 0),train,3541,aug_0
14283,M003P008A041R002_AUG001,3,8,17083,2,40,300,Breaststroke Push-ups (aug 1),train,3541,aug_1
14284,M003P008A041R003_AUG000,3,8,17084,3,40,300,Breaststroke Push-ups (aug 0),train,3542,aug_0
14285,M003P008A041R003_AUG001,3,8,17085,3,40,300,Breaststroke Push-ups (aug 1),train,3542,aug_1
14286,M003P008A042R001_AUG000,3,8,17086,1,41,300,Sit-ups (aug 0),train,3543,aug_0
14287,M003P008A042R001_AUG001,3,8,17087,1,41,300,Sit-ups (aug 1),train,3543,aug_1
14288,M003P008A042R002_AUG000,3,8,17088,2,41,300,Sit-ups (aug 0),train,3544,aug_0
14289,M003P008A042R002_AUG001,3,8,17089,2,41,300,Sit-ups (aug 1),train,3544,aug_1
14290,M003P008A042R003_AUG000,3,8,17090,3,41,300,Sit-ups (aug 0),train,3545,aug_0
14291,M003P008A042R003_AUG001,3,8,17091,3,41,300,Sit-ups (aug 1),train,3545,aug_1
14292,M003P008A043R001_AUG000,3,8,17092,1,42,300,Side-lying Left Leg Forward Raise (aug 0),train,3546,aug_0
14293,M003P008A043R001_AUG001,3,8,17093,1,42,300,Side-lying Left Leg Forward Raise (aug 1),train,3546,aug_1
14294,M003P008A043R002_AUG000,3,8,17094,2,42,300,Side-lying Left Leg Forward Raise (aug 0),train,3547,aug_0
14295,M003P008A043R002_AUG001,3,8,17095,2,42,300,Side-lying Left Leg Forward Raise (aug 1),train,3547,aug_1
14296,M003P008A043R003_AUG000,3,8,17096,3,42,300,Side-lying Left Leg Forward Raise (aug 0),train,3548,aug_0
14297,M003P008A043R003_AUG001,3,8,17097,3,42,300,Side-lying Left Leg Forward Raise (aug 1),train,3548,aug_1
14298,M003P008A044R001_AUG000,3,8,17098,1,43,300,Right Leg Reverse Lunge (aug 0),train,3549,aug_0
14299,M003P008A044R001_AUG001,3,8,17099,1,43,300,Right Leg Reverse Lunge (aug 1),train,3549,aug_1
14300,M003P008A044R002_AUG000,3,8,17100,2,43,300,Right Leg Reverse Lunge (aug 0),train,3550,aug_0
14301,M003P008A044R002_AUG001,3,8,17101,2,43,300,Right Leg Reverse Lunge (aug 1),train,3550,aug_1
14302,M003P008A044R003_AUG000,3,8,17102,3,43,300,Right Leg Reverse Lunge (aug 0),train,3551,aug_0
14303,M003P008A044R003_AUG001,3,8,17103,3,43,300,Right Leg Reverse Lunge (aug 1),train,3551,aug_1
14304,M003P008A045R001_AUG000,3,8,17104,1,44,300,Kneeling Left Knee Lift (aug 0),train,3552,aug_0
14305,M003P008A045R001_AUG001,3,8,17105,1,44,300,Kneeling Left Knee Lift (aug 1),train,3552,aug_1
14306,M003P008A045R002_AUG000,3,8,17106,2,44,300,Kneeling Left Knee Lift (aug 0),train,3553,aug_0
14307,M003P008A045R002_AUG001,3,8,17107,2,44,300,Kneeling Left Knee Lift (aug 1),train,3553,aug_1
14308,M003P008A045R003_AUG000,3,8,17108,3,44,300,Kneeling Left Knee Lift (aug 0),train,3554,aug_0
14309,M003P008A045R003_AUG001,3,8,17109,3,44,300,Kneeling Left Knee Lift (aug 1),train,3554,aug_1
14310,M003P008A046R001_AUG000,3,8,17110,1,45,300,Alternate Reverse Lunge (aug 0),train,3555,aug_0
14311,M003P008A046R001_AUG001,3,8,17111,1,45,300,Alternate Reverse Lunge (aug 1),train,3555,aug_1
14312,M003P008A046R002_AUG000,3,8,17112,2,45,300,Alternate Reverse Lunge (aug 0),train,3556,aug_0
14313,M003P008A046R002_AUG001,3,8,17113,2,45,300,Alternate Reverse Lunge (aug 1),train,3556,aug_1
14314,M003P008A046R003_AUG000,3,8,17114,3,45,300,Alternate Reverse Lunge (aug 0),train,3557,aug_0
14315,M003P008A046R003_AUG001,3,8,17115,3,45,300,Alternate Reverse Lunge (aug 1),train,3557,aug_1
14316,M003P008A047R001_AUG000,3,8,17116,1,46,300,Side-lying Right Leg Backward Kick (aug 0),train,3558,aug_0
14317,M003P008A047R001_AUG001,3,8,17117,1,46,300,Side-lying Right Leg Backward Kick (aug 1),train,3558,aug_1
14318,M003P008A047R002_AUG000,3,8,17118,2,46,300,Side-lying Right Leg Backward Kick (aug 0),train,3559,aug_0
14319,M003P008A047R002_AUG001,3,8,17119,2,46,300,Side-lying Right Leg Backward Kick (aug 1),train,3559,aug_1
14320,M003P008A047R003_AUG000,3,8,17120,3,46,300,Side-lying Right Leg Backward Kick (aug 0),train,3560,aug_0
14321,M003P008A047R003_AUG001,3,8,17121,3,46,300,Side-lying Right Leg Backward Kick (aug 1),train,3560,aug_1
14322,M003P008A048R001_AUG000,3,8,17122,1,47,300,Left Leg Lunge With Knee Lift (aug 0),train,3561,aug_0
14323,M003P008A048R001_AUG001,3,8,17123,1,47,300,Left Leg Lunge With Knee Lift (aug 1),train,3561,aug_1
14324,M003P008A048R002_AUG000,3,8,17124,2,47,300,Left Leg Lunge With Knee Lift (aug 0),train,3562,aug_0
14325,M003P008A048R002_AUG001,3,8,17125,2,47,300,Left Leg Lunge With Knee Lift (aug 1),train,3562,aug_1
14326,M003P008A048R003_AUG000,3,8,17126,3,47,300,Left Leg Lunge With Knee Lift (aug 0),train,3563,aug_0
14327,M003P008A048R003_AUG001,3,8,17127,3,47,300,Left Leg Lunge With Knee Lift (aug 1),train,3563,aug_1
14328,M003P008A049R001_AUG000,3,8,17128,1,48,300,Sumo Squat (aug 0),train,3564,aug_0
14329,M003P008A049R001_AUG001,3,8,17129,1,48,300,Sumo Squat (aug 1),train,3564,aug_1
14330,M003P008A049R002_AUG000,3,8,17130,2,48,300,Sumo Squat (aug 0),train,3565,aug_0
14331,M003P008A049R002_AUG001,3,8,17131,2,48,300,Sumo Squat (aug 1),train,3565,aug_1
14332,M003P008A049R003_AUG000,3,8,17132,3,48,300,Sumo Squat (aug 0),train,3566,aug_0
14333,M003P008A049R003_AUG001,3,8,17133,3,48,300,Sumo Squat (aug 1),train,3566,aug_1
14334,M003P008A050R001_AUG000,3,8,17134,1,49,300,Straight Leg Calf Raise (aug 0),train,3567,aug_0
14335,M003P008A050R001_AUG001,3,8,17135,1,49,300,Straight Leg Calf Raise (aug 1),train,3567,aug_1
14336,M003P008A050R002_AUG000,3,8,17136,2,49,300,Straight Leg Calf Raise (aug 0),train,3568,aug_0
14337,M003P008A050R002_AUG001,3,8,17137,2,49,300,Straight Leg Calf Raise (aug 1),train,3568,aug_1
14338,M003P008A050R003_AUG000,3,8,17138,3,49,300,Straight Leg Calf Raise (aug 0),train,3569,aug_0
14339,M003P008A050R003_AUG001,3,8,17139,3,49,300,Straight Leg Calf Raise (aug 1),train,3569,aug_1
14340,M003P008A051R001_AUG000,3,8,17140,1,50,300,Squat Jump (aug 0),train,3570,aug_0
14341,M003P008A051R001_AUG001,3,8,17141,1,50,300,Squat Jump (aug 1),train,3570,aug_1
14342,M003P008A051R002_AUG000,3,8,17142,2,50,300,Squat Jump (aug 0),train,3571,aug_0
14343,M003P008A051R002_AUG001,3,8,17143,2,50,300,Squat Jump (aug 1),train,3571,aug_1
14344,M003P008A051R003_AUG000,3,8,17144,3,50,300,Squat Jump (aug 0),train,3572,aug_0
14345,M003P008A051R003_AUG001,3,8,17145,3,50,300,Squat Jump (aug 1),train,3572,aug_1
14346,M003P008A052R001_AUG000,3,8,17146,1,51,300,Squat With Alternate Knee Lift (aug 0),train,3573,aug_0
14347,M003P008A052R001_AUG001,3,8,17147,1,51,300,Squat With Alternate Knee Lift (aug 1),train,3573,aug_1
14348,M003P008A052R002_AUG000,3,8,17148,2,51,300,Squat With Alternate Knee Lift (aug 0),train,3574,aug_0
14349,M003P008A052R002_AUG001,3,8,17149,2,51,300,Squat With Alternate Knee Lift (aug 1),train,3574,aug_1
14350,M003P008A052R003_AUG000,3,8,17150,3,51,300,Squat With Alternate Knee Lift (aug 0),train,3575,aug_0
14351,M003P008A052R003_AUG001,3,8,17151,3,51,300,Squat With Alternate Knee Lift (aug 1),train,3575,aug_1
14352,M003P008A053R001_AUG000,3,8,17152,1,52,300,Standing Alternate Butt Kick (aug 0),train,3576,aug_0
14353,M003P008A053R001_AUG001,3,8,17153,1,52,300,Standing Alternate Butt Kick (aug 1),train,3576,aug_1
14354,M003P008A053R002_AUG000,3,8,17154,2,52,300,Standing Alternate Butt Kick (aug 0),train,3577,aug_0
14355,M003P008A053R002_AUG001,3,8,17155,2,52,300,Standing Alternate Butt Kick (aug 1),train,3577,aug_1
14356,M003P008A053R003_AUG000,3,8,17156,3,52,300,Standing Alternate Butt Kick (aug 0),train,3578,aug_0
14357,M003P008A053R003_AUG001,3,8,17157,3,52,300,Standing Alternate Butt Kick (aug 1),train,3578,aug_1
14358,M003P008A054R001_AUG000,3,8,17158,1,53,300,Knee Warm-up (aug 0),train,3579,aug_0
14359,M003P008A054R001_AUG001,3,8,17159,1,53,300,Knee Warm-up (aug 1),train,3579,aug_1
14360,M003P008A054R002_AUG000,3,8,17160,2,53,300,Knee Warm-up (aug 0),train,3580,aug_0
14361,M003P008A054R002_AUG001,3,8,17161,2,53,300,Knee Warm-up (aug 1),train,3580,aug_1
14362,M003P008A054R003_AUG000,3,8,17162,3,53,300,Knee Warm-up (aug 0),train,3581,aug_0
14363,M003P008A054R003_AUG001,3,8,17163,3,53,300,Knee Warm-up (aug 1),train,3581,aug_1
14364,M003P008A055R001_AUG000,3,8,17164,1,54,300,Butt Kicks (aug 0),train,3582,aug_0
14365,M003P008A055R001_AUG001,3,8,17165,1,54,300,Butt Kicks (aug 1),train,3582,aug_1
14366,M003P008A055R002_AUG000,3,8,17166,2,54,300,Butt Kicks (aug 0),train,3583,aug_0
14367,M003P008A055R002_AUG001,3,8,17167,2,54,300,Butt Kicks (aug 1),train,3583,aug_1
14368,M003P008A055R003_AUG000,3,8,17168,3,54,300,Butt Kicks (aug 0),train,3584,aug_0
14369,M003P008A055R003_AUG001,3,8,17169,3,54,300,Butt Kicks (aug 1),train,3584,aug_1
14370,M003P008A056R001_AUG000,3,8,17170,1,55,300,Jump Left and Right (aug 0),train,3585,aug_0
14371,M003P008A056R001_AUG001,3,8,17171,1,55,300,Jump Left and Right (aug 1),train,3585,aug_1
14372,M003P008A056R002_AUG000,3,8,17172,2,55,300,Jump Left and Right (aug 0),train,3586,aug_0
14373,M003P008A056R002_AUG001,3,8,17173,2,55,300,Jump Left and Right (aug 1),train,3586,aug_1
14374,M003P008A056R003_AUG000,3,8,17174,3,55,300,Jump Left and Right (aug 0),train,3587,aug_0
14375,M003P008A056R003_AUG001,3,8,17175,3,55,300,Jump Left and Right (aug 1),train,3587,aug_1
14376,M003P008A057R001_AUG000,3,8,17176,1,56,300,Jumping Jacks (aug 0),train,3588,aug_0
14377,M003P008A057R001_AUG001,3,8,17177,1,56,300,Jumping Jacks (aug 1),train,3588,aug_1
14378,M003P008A057R002_AUG000,3,8,17178,2,56,300,Jumping Jacks (aug 0),train,3589,aug_0
14379,M003P008A057R002_AUG001,3,8,17179,2,56,300,Jumping Jacks (aug 1),train,3589,aug_1
14380,M003P008A057R003_AUG000,3,8,17180,3,56,300,Jumping Jacks (aug 0),train,3590,aug_0
14381,M003P008A057R003_AUG001,3,8,17181,3,56,300,Jumping Jacks (aug 1),train,3590,aug_1
14382,M003P008A058R001_AUG000,3,8,17182,1,57,300,High Knee (aug 0),train,3591,aug_0
14383,M003P008A058R001_AUG001,3,8,17183,1,57,300,High Knee (aug 1),train,3591,aug_1
14384,M003P008A058R002_AUG000,3,8,17184,2,57,300,High Knee (aug 0),train,3592,aug_0
14385,M003P008A058R002_AUG001,3,8,17185,2,57,300,High Knee (aug 1),train,3592,aug_1
14386,M003P008A058R003_AUG000,3,8,17186,3,57,300,High Knee (aug 0),train,3593,aug_0
14387,M003P008A058R003_AUG001,3,8,17187,3,57,300,High Knee (aug 1),train,3593,aug_1
14388,M003P008A059R001_AUG000,3,8,17188,1,58,300,Clap Jacks (aug 0),train,3594,aug_0
14389,M003P008A059R001_AUG001,3,8,17189,1,58,300,Clap Jacks (aug 1),train,3594,aug_1
14390,M003P008A059R002_AUG000,3,8,17190,2,58,300,Clap Jacks (aug 0),train,3595,aug_0
14391,M003P008A059R002_AUG001,3,8,17191,2,58,300,Clap Jacks (aug 1),train,3595,aug_1
14392,M003P008A059R003_AUG000,3,8,17192,3,58,300,Clap Jacks (aug 0),train,3596,aug_0
14393,M003P008A059R003_AUG001,3,8,17193,3,58,300,Clap Jacks (aug 1),train,3596,aug_1
14394,M003P008A060R001_AUG000,3,8,17194,1,59,300,Run In Place With Arm Swing (aug 0),train,3597,aug_0
14395,M003P008A060R001_AUG001,3,8,17195,1,59,300,Run In Place With Arm Swing (aug 1),train,3597,aug_1
14396,M003P008A060R002_AUG000,3,8,17196,2,59,300,Run In Place With Arm Swing (aug 0),train,3598,aug_0
14397,M003P008A060R002_AUG001,3,8,17197,2,59,300,Run In Place With Arm Swing (aug 1),train,3598,aug_1
14398,M003P008A060R003_AUG000,3,8,17198,3,59,300,Run In Place With Arm Swing (aug 0),train,3599,aug_0
14399,M003P008A060R003_AUG001,3,8,17199,3,59,300,Run In Place With Arm Swing (aug 1),train,3599,aug_1
14400,M003P009A001R001_AUG000,3,9,17200,1,0,300,Svend Press (aug 0),train,3600,aug_0
14401,M003P009A001R001_AUG001,3,9,17201,1,0,300,Svend Press (aug 1),train,3600,aug_1
14402,M003P009A001R002_AUG000,3,9,17202,2,0,300,Svend Press (aug 0),train,3601,aug_0
14403,M003P009A001R002_AUG001,3,9,17203,2,0,300,Svend Press (aug 1),train,3601,aug_1
14404,M003P009A001R003_AUG000,3,9,17204,3,0,300,Svend Press (aug 0),train,3602,aug_0
14405,M003P009A001R003_AUG001,3,9,17205,3,0,300,Svend Press (aug 1),train,3602,aug_1
14406,M003P009A002R001_AUG000,3,9,17206,1,1,300,Kneeling Push-ups (aug 0),train,3603,aug_0
14407,M003P009A002R001_AUG001,3,9,17207,1,1,300,Kneeling Push-ups (aug 1),train,3603,aug_1
14408,M003P009A002R002_AUG000,3,9,17208,2,1,300,Kneeling Push-ups (aug 0),train,3604,aug_0
14409,M003P009A002R002_AUG001,3,9,17209,2,1,300,Kneeling Push-ups (aug 1),train,3604,aug_1
14410,M003P009A002R003_AUG000,3,9,17210,3,1,300,Kneeling Push-ups (aug 0),train,3605,aug_0
14411,M003P009A002R003_AUG001,3,9,17211,3,1,300,Kneeling Push-ups (aug 1),train,3605,aug_1
14412,M003P009A003R001_AUG000,3,9,17212,1,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 0),train,3606,aug_0
14413,M003P009A003R001_AUG001,3,9,17213,1,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 1),train,3606,aug_1
14414,M003P009A003R002_AUG000,3,9,17214,2,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 0),train,3607,aug_0
14415,M003P009A003R002_AUG001,3,9,17215,2,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 1),train,3607,aug_1
14416,M003P009A003R003_AUG000,3,9,17216,3,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 0),train,3608,aug_0
14417,M003P009A003R003_AUG001,3,9,17217,3,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 1),train,3608,aug_1
14418,M003P009A004R001_AUG000,3,9,17218,1,3,300,Small Dumbbell Floor Flies (aug 0),train,3609,aug_0
14419,M003P009A004R001_AUG001,3,9,17219,1,3,300,Small Dumbbell Floor Flies (aug 1),train,3609,aug_1
14420,M003P009A004R002_AUG000,3,9,17220,2,3,300,Small Dumbbell Floor Flies (aug 0),train,3610,aug_0
14421,M003P009A004R002_AUG001,3,9,17221,2,3,300,Small Dumbbell Floor Flies (aug 1),train,3610,aug_1
14422,M003P009A004R003_AUG000,3,9,17222,3,3,300,Small Dumbbell Floor Flies (aug 0),train,3611,aug_0
14423,M003P009A004R003_AUG001,3,9,17223,3,3,300,Small Dumbbell Floor Flies (aug 1),train,3611,aug_1
14424,M003P009A005R001_AUG000,3,9,17224,1,4,300,Chest Fly (aug 0),train,3612,aug_0
14425,M003P009A005R001_AUG001,3,9,17225,1,4,300,Chest Fly (aug 1),train,3612,aug_1
14426,M003P009A005R002_AUG000,3,9,17226,2,4,300,Chest Fly (aug 0),train,3613,aug_0
14427,M003P009A005R002_AUG001,3,9,17227,2,4,300,Chest Fly (aug 1),train,3613,aug_1
14428,M003P009A005R003_AUG000,3,9,17228,3,4,300,Chest Fly (aug 0),train,3614,aug_0
14429,M003P009A005R003_AUG001,3,9,17229,3,4,300,Chest Fly (aug 1),train,3614,aug_1
14430,M003P009A006R001_AUG000,3,9,17230,1,5,300,Push-ups (aug 0),train,3615,aug_0
14431,M003P009A006R001_AUG001,3,9,17231,1,5,300,Push-ups (aug 1),train,3615,aug_1
14432,M003P009A006R002_AUG000,3,9,17232,2,5,300,Push-ups (aug 0),train,3616,aug_0
14433,M003P009A006R002_AUG001,3,9,17233,2,5,300,Push-ups (aug 1),train,3616,aug_1
14434,M003P009A006R003_AUG000,3,9,17234,3,5,300,Push-ups (aug 0),train,3617,aug_0
14435,M003P009A006R003_AUG001,3,9,17235,3,5,300,Push-ups (aug 1),train,3617,aug_1
14436,M003P009A007R001_AUG000,3,9,17236,1,6,300,Bent-over W-shape Stretch (aug 0),train,3618,aug_0
14437,M003P009A007R001_AUG001,3,9,17237,1,6,300,Bent-over W-shape Stretch (aug 1),train,3618,aug_1
14438,M003P009A007R002_AUG000,3,9,17238,2,6,300,Bent-over W-shape Stretch (aug 0),train,3619,aug_0
14439,M003P009A007R002_AUG001,3,9,17239,2,6,300,Bent-over W-shape Stretch (aug 1),train,3619,aug_1
14440,M003P009A007R003_AUG000,3,9,17240,3,6,300,Bent-over W-shape Stretch (aug 0),train,3620,aug_0
14441,M003P009A007R003_AUG001,3,9,17241,3,6,300,Bent-over W-shape Stretch (aug 1),train,3620,aug_1
14442,M003P009A008R001_AUG000,3,9,17242,1,7,300,Bent-over Y-shape Stretch (aug 0),train,3621,aug_0
14443,M003P009A008R001_AUG001,3,9,17243,1,7,300,Bent-over Y-shape Stretch (aug 1),train,3621,aug_1
14444,M003P009A008R002_AUG000,3,9,17244,2,7,300,Bent-over Y-shape Stretch (aug 0),train,3622,aug_0
14445,M003P009A008R002_AUG001,3,9,17245,2,7,300,Bent-over Y-shape Stretch (aug 1),train,3622,aug_1
14446,M003P009A008R003_AUG000,3,9,17246,3,7,300,Bent-over Y-shape Stretch (aug 0),train,3623,aug_0
14447,M003P009A008R003_AUG001,3,9,17247,3,7,300,Bent-over Y-shape Stretch (aug 1),train,3623,aug_1
14448,M003P009A009R001_AUG000,3,9,17248,1,8,300,Bent-over A-shape Stretch (aug 0),train,3624,aug_0
14449,M003P009A009R001_AUG001,3,9,17249,1,8,300,Bent-over A-shape Stretch (aug 1),train,3624,aug_1
14450,M003P009A009R002_AUG000,3,9,17250,2,8,300,Bent-over A-shape Stretch (aug 0),train,3625,aug_0
14451,M003P009A009R002_AUG001,3,9,17251,2,8,300,Bent-over A-shape Stretch (aug 1),train,3625,aug_1
14452,M003P009A009R003_AUG000,3,9,17252,3,8,300,Bent-over A-shape Stretch (aug 0),train,3626,aug_0
14453,M003P009A009R003_AUG001,3,9,17253,3,8,300,Bent-over A-shape Stretch (aug 1),train,3626,aug_1
14454,M003P009A010R001_AUG000,3,9,17254,1,9,300,Squat With Arm Lift (aug 0),train,3627,aug_0
14455,M003P009A010R001_AUG001,3,9,17255,1,9,300,Squat With Arm Lift (aug 1),train,3627,aug_1
14456,M003P009A010R002_AUG000,3,9,17256,2,9,300,Squat With Arm Lift (aug 0),train,3628,aug_0
14457,M003P009A010R002_AUG001,3,9,17257,2,9,300,Squat With Arm Lift (aug 1),train,3628,aug_1
14458,M003P009A010R003_AUG000,3,9,17258,3,9,300,Squat With Arm Lift (aug 0),train,3629,aug_0
14459,M003P009A010R003_AUG001,3,9,17259,3,9,300,Squat With Arm Lift (aug 1),train,3629,aug_1
14460,M003P009A011R001_AUG000,3,9,17260,1,10,300,Breaststroke Arm Pull (aug 0),train,3630,aug_0
14461,M003P009A011R001_AUG001,3,9,17261,1,10,300,Breaststroke Arm Pull (aug 1),train,3630,aug_1
14462,M003P009A011R002_AUG000,3,9,17262,2,10,300,Breaststroke Arm Pull (aug 0),train,3631,aug_0
14463,M003P009A011R002_AUG001,3,9,17263,2,10,300,Breaststroke Arm Pull (aug 1),train,3631,aug_1
14464,M003P009A011R003_AUG000,3,9,17264,3,10,300,Breaststroke Arm Pull (aug 0),train,3632,aug_0
14465,M003P009A011R003_AUG001,3,9,17265,3,10,300,Breaststroke Arm Pull (aug 1),train,3632,aug_1
14466,M003P009A012R001_AUG000,3,9,17266,1,11,300,Prone Y-shape Stretch (aug 0),train,3633,aug_0
14467,M003P009A012R001_AUG001,3,9,17267,1,11,300,Prone Y-shape Stretch (aug 1),train,3633,aug_1
14468,M003P009A012R002_AUG000,3,9,17268,2,11,300,Prone Y-shape Stretch (aug 0),train,3634,aug_0
14469,M003P009A012R002_AUG001,3,9,17269,2,11,300,Prone Y-shape Stretch (aug 1),train,3634,aug_1
14470,M003P009A012R003_AUG000,3,9,17270,3,11,300,Prone Y-shape Stretch (aug 0),train,3635,aug_0
14471,M003P009A012R003_AUG001,3,9,17271,3,11,300,Prone Y-shape Stretch (aug 1),train,3635,aug_1
14472,M003P009A013R001_AUG000,3,9,17272,1,12,300,Lateral Raise Forward Circles (aug 0),train,3636,aug_0
14473,M003P009A013R001_AUG001,3,9,17273,1,12,300,Lateral Raise Forward Circles (aug 1),train,3636,aug_1
14474,M003P009A013R002_AUG000,3,9,17274,2,12,300,Lateral Raise Forward Circles (aug 0),train,3637,aug_0
14475,M003P009A013R002_AUG001,3,9,17275,2,12,300,Lateral Raise Forward Circles (aug 1),train,3637,aug_1
14476,M003P009A013R003_AUG000,3,9,17276,3,12,300,Lateral Raise Forward Circles (aug 0),train,3638,aug_0
14477,M003P009A013R003_AUG001,3,9,17277,3,12,300,Lateral Raise Forward Circles (aug 1),train,3638,aug_1
14478,M003P009A014R001_AUG000,3,9,17278,1,13,300,Lateral Raise Backward Circles (aug 0),train,3639,aug_0
14479,M003P009A014R001_AUG001,3,9,17279,1,13,300,Lateral Raise Backward Circles (aug 1),train,3639,aug_1
14480,M003P009A014R002_AUG000,3,9,17280,2,13,300,Lateral Raise Backward Circles (aug 0),train,3640,aug_0
14481,M003P009A014R002_AUG001,3,9,17281,2,13,300,Lateral Raise Backward Circles (aug 1),train,3640,aug_1
14482,M003P009A014R003_AUG000,3,9,17282,3,13,300,Lateral Raise Backward Circles (aug 0),train,3641,aug_0
14483,M003P009A014R003_AUG001,3,9,17283,3,13,300,Lateral Raise Backward Circles (aug 1),train,3641,aug_1
14484,M003P009A015R001_AUG000,3,9,17284,1,14,300,Lying Shoulder Joint Upward Round (aug 0),train,3642,aug_0
14485,M003P009A015R001_AUG001,3,9,17285,1,14,300,Lying Shoulder Joint Upward Round (aug 1),train,3642,aug_1
14486,M003P009A015R002_AUG000,3,9,17286,2,14,300,Lying Shoulder Joint Upward Round (aug 0),train,3643,aug_0
14487,M003P009A015R002_AUG001,3,9,17287,2,14,300,Lying Shoulder Joint Upward Round (aug 1),train,3643,aug_1
14488,M003P009A015R003_AUG000,3,9,17288,3,14,300,Lying Shoulder Joint Upward Round (aug 0),train,3644,aug_0
14489,M003P009A015R003_AUG001,3,9,17289,3,14,300,Lying Shoulder Joint Upward Round (aug 1),train,3644,aug_1
14490,M003P009A016R001_AUG000,3,9,17290,1,15,300,Lying Shoulder Joint Downward Round (aug 0),train,3645,aug_0
14491,M003P009A016R001_AUG001,3,9,17291,1,15,300,Lying Shoulder Joint Downward Round (aug 1),train,3645,aug_1
14492,M003P009A016R002_AUG000,3,9,17292,2,15,300,Lying Shoulder Joint Downward Round (aug 0),train,3646,aug_0
14493,M003P009A016R002_AUG001,3,9,17293,2,15,300,Lying Shoulder Joint Downward Round (aug 1),train,3646,aug_1
14494,M003P009A016R003_AUG000,3,9,17294,3,15,300,Lying Shoulder Joint Downward Round (aug 0),train,3647,aug_0
14495,M003P009A016R003_AUG001,3,9,17295,3,15,300,Lying Shoulder Joint Downward Round (aug 1),train,3647,aug_1
14496,M003P009A017R001_AUG000,3,9,17296,1,16,300,Bare-handed Full Lateral Raise (aug 0),train,3648,aug_0
14497,M003P009A017R001_AUG001,3,9,17297,1,16,300,Bare-handed Full Lateral Raise (aug 1),train,3648,aug_1
14498,M003P009A017R002_AUG000,3,9,17298,2,16,300,Bare-handed Full Lateral Raise (aug 0),train,3649,aug_0
14499,M003P009A017R002_AUG001,3,9,17299,2,16,300,Bare-handed Full Lateral Raise (aug 1),train,3649,aug_1
14500,M003P009A017R003_AUG000,3,9,17300,3,16,300,Bare-handed Full Lateral Raise (aug 0),train,3650,aug_0
14501,M003P009A017R003_AUG001,3,9,17301,3,16,300,Bare-handed Full Lateral Raise (aug 1),train,3650,aug_1
14502,M003P009A018R001_AUG000,3,9,17302,1,17,300,Bare-handed Cuban Press (aug 0),train,3651,aug_0
14503,M003P009A018R001_AUG001,3,9,17303,1,17,300,Bare-handed Cuban Press (aug 1),train,3651,aug_1
14504,M003P009A018R002_AUG000,3,9,17304,2,17,300,Bare-handed Cuban Press (aug 0),train,3652,aug_0
14505,M003P009A018R002_AUG001,3,9,17305,2,17,300,Bare-handed Cuban Press (aug 1),train,3652,aug_1
14506,M003P009A018R003_AUG000,3,9,17306,3,17,300,Bare-handed Cuban Press (aug 0),train,3653,aug_0
14507,M003P009A018R003_AUG001,3,9,17307,3,17,300,Bare-handed Cuban Press (aug 1),train,3653,aug_1
14508,M003P009A019R001_AUG000,3,9,17308,1,18,300,Fortune Cat (aug 0),train,3654,aug_0
14509,M003P009A019R001_AUG001,3,9,17309,1,18,300,Fortune Cat (aug 1),train,3654,aug_1
